IEA Region,Technology,Scenario,Sector,Metric,Value
EURASIA ,Solar,Baseline,,"Parameter b, min",0
EURASIA ,Solar,Pathway,,"Parameter b, max",100
EURASIA ,Solar,Baseline,,"Parameter b, max",100
EURASIA ,Solar,Pathway,,"Parameter a, min",0
EURASIA ,Solar,Baseline,,"Parameter a, min",0
EURASIA ,Solar,Pathway,,"Parameter a, max",5
EURASIA ,Solar,Baseline,,"Parameter a, max",5
EURASIA ,Solar,Baseline,,Max annual growth,100
EURASIA ,Solar,Pathway,,Max annual growth,100
EURASIA ,Solar,Pathway,,Floor,0
EURASIA ,Solar,Baseline,,Floor,0
EURASIA ,Solar,Baseline,,"End Year, Retirement Trend",2100
EURASIA ,Solar,Pathway,,"End Year, Retirement Trend",2100
EURASIA ,Solar PV | Rooftop,Baseline,,"Capacity factor, start year",10
EURASIA ,Solar PV | Rooftop,Pathway,,"Capacity factor, start year",10
EURASIA ,Solar PV | Rooftop,Baseline,,"Capacity factor, end year",28
EURASIA ,Solar PV | Rooftop,Pathway,,"Capacity factor, end year",28
EURASIA ,Solar PV | Rooftop,Baseline,,% of total solar PV generation,30%
EURASIA ,Solar PV | Rooftop,Pathway,,% of total solar PV generation,30%
EURASIA ,Solar PV | Utility,Baseline,,"Capacity factor, start year",25
EURASIA ,Solar PV | Utility,Pathway,,"Capacity factor, start year",25
EURASIA ,Solar PV | Utility,Baseline,,"Capacity factor, end year",30
EURASIA ,Solar PV | Utility,Pathway,,"Capacity factor, end year",30
EURASIA ,Solar thermal,Baseline,,TWh per million meters squared ,0.47336
EURASIA ,Solar thermal,Pathway,,TWh per million meters squared ,0.47336
EURASIA ,Solar thermal,Baseline,Industry,Saturation Point,10
EURASIA ,Solar thermal,Baseline,Buildings,Saturation Point,10
EURASIA ,Solar thermal,Pathway,Industry,Saturation Point,38
EURASIA ,Solar thermal,Pathway,Buildings,Saturation Point,100
EURASIA ,Solar thermal,Pathway,,"Parameter b, min",0
EURASIA ,Solar thermal,Baseline,,"Parameter b, min",0
EURASIA ,Solar thermal,Pathway,,"Parameter b, max",100
EURASIA ,Solar thermal,Baseline,,"Parameter b, max",100
EURASIA ,Solar thermal,Pathway,,"Parameter a, min",0
EURASIA ,Solar thermal,Baseline,,"Parameter a, min",0
EURASIA ,Solar thermal,Pathway,,"Parameter a, max",5
EURASIA ,Solar thermal,Baseline,,"Parameter a, max",5
EURASIA ,Solar thermal,Baseline,,Max annual growth,100
EURASIA ,Solar thermal,Pathway,,Max annual growth,100
EURASIA ,Solar thermal,Baseline,,GW-th per million meters squared,0.69625
EURASIA ,Solar thermal,Pathway,,GW-th per million meters squared,0.69625
EURASIA ,Solar thermal,Pathway,Industry,Floor,0
EURASIA ,Solar thermal,Pathway,Buildings,Floor,0
EURASIA ,Solar thermal,Baseline,Industry,Floor,0
EURASIA ,Solar thermal,Baseline,Buildings,Floor,0
EURASIA ,Solar thermal,Baseline,Industry,% demand below 200° C ,38
EURASIA ,Solar thermal,Pathway,Industry,% demand below 200° C ,38
EURASIA ,"Solar, tide, wave, fuel cell",Baseline,,Useful Life in Start Year,25
EURASIA ,"Solar, tide, wave, fuel cell",Pathway,,Useful Life in Start Year,25
EURASIA ,"Solar, tide, wave, fuel cell",Baseline,,Useful Life in End Year,45
EURASIA ,"Solar, tide, wave, fuel cell",Pathway,,Useful Life in End Year,45
EURASIA ,"Solar, tide, wave, fuel cell",Baseline,,"Start Year, Retirement Trend",1990
EURASIA ,"Solar, tide, wave, fuel cell",Pathway,,"Start Year, Retirement Trend",1990
EURASIA ,"Solar, tide, wave, fuel cell",Baseline,,Saturation Point,5
EURASIA ,"Solar, tide, wave, fuel cell",Pathway,,Saturation Point,36
EURASIA ,"Solar, tide, wave, fuel cell",Pathway,,"Parameter b, min",0
EURASIA ,"Solar, tide, wave, fuel cell",Baseline,,"Parameter b, min",0
EURASIA ,"Solar, tide, wave, fuel cell",Pathway,,"Parameter b, max",100
EURASIA ,"Solar, tide, wave, fuel cell",Baseline,,"Parameter b, max",100
EURASIA ,"Solar, tide, wave, fuel cell",Pathway,,"Parameter a, min",0
EURASIA ,"Solar, tide, wave, fuel cell",Baseline,,"Parameter a, min",0
EURASIA ,"Solar, tide, wave, fuel cell",Pathway,,"Parameter a, max",5
EURASIA ,"Solar, tide, wave, fuel cell",Baseline,,"Parameter a, max",5
EURASIA ,"Solar, tide, wave, fuel cell",Baseline,,Max annual growth,100
EURASIA ,"Solar, tide, wave, fuel cell",Pathway,,Max annual growth,100
EURASIA ,"Solar, tide, wave, fuel cell",Pathway,,Floor,0
EURASIA ,"Solar, tide, wave, fuel cell",Baseline,,Floor,0
EURASIA ,"Solar, tide, wave, fuel cell",Baseline,,"End Year, Retirement Trend",2100
EURASIA ,"Solar, tide, wave, fuel cell",Pathway,,"End Year, Retirement Trend",2100
EURASIA ,Tide and wave,Baseline,,Useful Life in Start Year,25
EURASIA ,Tide and wave,Pathway,,Useful Life in Start Year,25
EURASIA ,Tide and wave,Baseline,,Useful Life in End Year,45
EURASIA ,Tide and wave,Pathway,,Useful Life in End Year,45
EURASIA ,Tide and wave,Baseline,,"Start Year, Retirement Trend",1990
EURASIA ,Tide and wave,Pathway,,"Start Year, Retirement Trend",1990
EURASIA ,Tide and wave,Baseline,,Saturation Point,5
EURASIA ,Tide and wave,Pathway,,Saturation Point,10
EURASIA ,Tide and wave,Pathway,,"Parameter b, min",0
EURASIA ,Tide and wave,Baseline,,"Parameter b, min",0
EURASIA ,Tide and wave,Pathway,,"Parameter b, max",100
EURASIA ,Tide and wave,Baseline,,"Parameter b, max",100
EURASIA ,Tide and wave,Pathway,,"Parameter a, min",0
EURASIA ,Tide and wave,Baseline,,"Parameter a, min",0
EURASIA ,Tide and wave,Pathway,,"Parameter a, max",5
EURASIA ,Tide and wave,Baseline,,"Parameter a, max",5
EURASIA ,Tide and wave,Baseline,,Max annual growth,100
EURASIA ,Tide and wave,Pathway,,Max annual growth,100
EURASIA ,Tide and wave,Pathway,,Floor,0
EURASIA ,Tide and wave,Baseline,,Floor,0
EURASIA ,Tide and wave,Baseline,,"End Year, Retirement Trend",2100
EURASIA ,Tide and wave,Pathway,,"End Year, Retirement Trend",2100
EURASIA ,Wind,Baseline,,Useful Life in Start Year,15
EURASIA ,Wind,Pathway,,Useful Life in Start Year,15
EURASIA ,Wind,Baseline,,Useful Life in End Year,30
EURASIA ,Wind,Pathway,,Useful Life in End Year,30
EURASIA ,Wind,Baseline,,"Start Year, Retirement Trend",1990
EURASIA ,Wind,Pathway,,"Start Year, Retirement Trend",1990
EURASIA ,Wind,Baseline,,Saturation Point,5
EURASIA ,Wind,Pathway,,Saturation Point,30
EURASIA ,Wind,Pathway,,"Parameter b, min",0
EURASIA ,Wind,Baseline,,"Parameter b, min",0
EURASIA ,Wind,Pathway,,"Parameter b, max",100
EURASIA ,Wind,Baseline,,"Parameter b, max",100
EURASIA ,Wind,Pathway,,"Parameter a, min",0
EURASIA ,Wind,Baseline,,"Parameter a, min",0
EURASIA ,Wind,Pathway,,"Parameter a, max",5
EURASIA ,Wind,Baseline,,"Parameter a, max",5
EURASIA ,Wind,Baseline,,Max annual growth,100
EURASIA ,Wind,Pathway,,Max annual growth,100
EURASIA ,Wind,Pathway,,Floor,0
EURASIA ,Wind,Baseline,,Floor,0
EURASIA ,Wind,Baseline,,"End Year, Retirement Trend",2100
EURASIA ,Wind,Pathway,,"End Year, Retirement Trend",2100
EURASIA ,Wind | Offshore,Baseline,,"Capacity factor, end year",30
EURASIA ,Wind | Offshore,Baseline,,"Capacity factor, end year",45
EURASIA ,Wind | Offshore,Pathway,,"Capacity factor, end year",30
EURASIA ,Wind | Offshore,Pathway,,"Capacity factor, end year",45
EURASIA ,Wind | Onshore,Baseline,,"Capacity factor, start year",25
EURASIA ,Wind | Onshore,Baseline,,"Capacity factor, start year",40
EURASIA ,Wind | Onshore,Pathway,,"Capacity factor, start year",25
EURASIA ,Wind | Onshore,Pathway,,"Capacity factor, start year",40
EURASIA ,Wind | Onshore,Baseline,,% of total wind generation,75%
EURASIA ,Wind | Onshore,Pathway,,% of total wind generation,75%
INDIA ,Biochar,Baseline,Industry,Saturation Point,5
INDIA ,Biochar,Pathway,Industry,Saturation Point,23
INDIA ,Biochar,Pathway,,"Parameter b, min",0
INDIA ,Biochar,Baseline,,"Parameter b, min",0
INDIA ,Biochar,Pathway,,"Parameter b, max",100
INDIA ,Biochar,Baseline,,"Parameter b, max",100
INDIA ,Biochar,Pathway,,"Parameter a, min",0
INDIA ,Biochar,Baseline,,"Parameter a, min",0
INDIA ,Biochar,Pathway,,"Parameter a, max",5
INDIA ,Biochar,Baseline,,"Parameter a, max",5
INDIA ,Biochar,Baseline,,Max annual growth,100
INDIA ,Biochar,Pathway,,Max annual growth,100
INDIA ,Biochar,Pathway,Industry,Floor,0
INDIA ,Biochar,Baseline,Industry,Floor,0
INDIA ,Biofuels,Baseline,,Saturation Point,10
INDIA ,Biofuels,Pathway,,Saturation Point,100
INDIA ,Biofuels,Baseline,,Max annual growth,100
INDIA ,Biofuels,Pathway,,Floor,0
INDIA ,Biofuels,Baseline,,Floor,0
INDIA ,Biofuels | Ethanol,Baseline,,% share of biofuels in 2100,50
INDIA ,Biofuels | Ethanol,Pathway,,% share of biofuels in 2100,50
INDIA ,Biofuels | Ethanol,Baseline,,% share of biofuels in 2050,62
INDIA ,Biofuels | Ethanol,Pathway,,% share of biofuels in 2050,62
INDIA ,Biomass and waste,Baseline,,Useful Life in Start Year,25
INDIA ,Biomass and waste,Pathway,,Useful Life in Start Year,25
INDIA ,Biomass and waste,Baseline,,Useful Life in End Year,45
INDIA ,Biomass and waste,Pathway,,Useful Life in End Year,45
INDIA ,Biomass and waste,Baseline,,"Start Year, Retirement Trend",1990
INDIA ,Biomass and waste,Pathway,,"Start Year, Retirement Trend",1990
INDIA ,Biomass and waste,Baseline,,Saturation Point,5
INDIA ,Biomass and waste,Pathway,,Saturation Point,5
INDIA ,Biomass and waste,Pathway,,"Parameter b, min",0
INDIA ,Biomass and waste,Baseline,,"Parameter b, min",0
INDIA ,Biomass and waste,Pathway,,"Parameter b, max",100
INDIA ,Biomass and waste,Baseline,,"Parameter b, max",100
INDIA ,Biomass and waste,Pathway,,"Parameter a, min",0
INDIA ,Biomass and waste,Baseline,,"Parameter a, min",0
INDIA ,Biomass and waste,Pathway,,"Parameter a, max",5
INDIA ,Biomass and waste,Baseline,,"Parameter a, max",5
INDIA ,Biomass and waste,Baseline,,Max annual growth,100
INDIA ,Biomass and waste,Pathway,,Max annual growth,100
INDIA ,Biomass and waste,Pathway,,Floor,0
INDIA ,Biomass and waste,Baseline,,Floor,0
INDIA ,Biomass and waste,Baseline,,"End Year, Retirement Trend",2100
INDIA ,Biomass and waste,Pathway,,"End Year, Retirement Trend",2100
INDIA ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Pathway,,"Parameter b, min",0
INDIA ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Baseline,,"Parameter b, min",0
INDIA ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Pathway,,"Parameter b, max",100
INDIA ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Baseline,,"Parameter b, max",100
INDIA ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Pathway,,"Parameter a, min",0
INDIA ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Baseline,,"Parameter a, min",0
INDIA ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Pathway,,"Parameter a, max",0.0263
INDIA ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Baseline,,"Parameter a, max",0
INDIA ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Pathway,,Floor,0
INDIA ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Baseline,,Floor,0
INDIA ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Pathway,,"Parameter b, min",0
INDIA ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Baseline,,"Parameter b, min",0
INDIA ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Pathway,,"Parameter b, max",100
INDIA ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Baseline,,"Parameter b, max",100
INDIA ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Pathway,,"Parameter a, min",0
INDIA ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Baseline,,"Parameter a, min",0
INDIA ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Pathway,,"Parameter a, max",0.0263
INDIA ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Baseline,,"Parameter a, max",0
INDIA ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Pathway,,Floor,0
INDIA ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Baseline,,Floor,0
INDIA ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Pathway,,"Parameter b, min",0
INDIA ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Baseline,,"Parameter b, min",0
INDIA ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Pathway,,"Parameter b, max",100
INDIA ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Baseline,,"Parameter b, max",100
INDIA ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Pathway,,"Parameter a, min",0
INDIA ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Baseline,,"Parameter a, min",0
INDIA ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Pathway,,"Parameter a, max",0.0263
INDIA ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Baseline,,"Parameter a, max",0
INDIA ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Pathway,,Floor,0
INDIA ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Baseline,,Floor,0
INDIA ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Pathway,,"Parameter b, min",40.46
INDIA ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Baseline,,"Parameter b, min",0
INDIA ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Pathway,,"Parameter b, max",40.46
INDIA ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Baseline,,"Parameter b, max",100
INDIA ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Pathway,,"Parameter a, min",0.1157
INDIA ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Baseline,,"Parameter a, min",0
INDIA ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Pathway,,"Parameter a, max",0.1157
INDIA ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Baseline,,"Parameter a, max",0
INDIA ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Pathway,,Floor,0
INDIA ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Baseline,,Floor,0
INDIA ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Pathway,,"Parameter b, min",37.1
INDIA ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Baseline,,"Parameter b, min",0
INDIA ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Pathway,,"Parameter b, max",37.1
INDIA ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Baseline,,"Parameter b, max",100
INDIA ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Pathway,,"Parameter a, min",0.11776
INDIA ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Baseline,,"Parameter a, min",0
INDIA ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Pathway,,"Parameter a, max",0.11776
INDIA ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Baseline,,"Parameter a, max",0
INDIA ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Pathway,,Floor,0
INDIA ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Baseline,,Floor,0
INDIA ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Pathway,,"Parameter b, min",39.84
INDIA ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Baseline,,"Parameter b, min",0
INDIA ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Pathway,,"Parameter b, max",39.84
INDIA ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Baseline,,"Parameter b, max",100
INDIA ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Pathway,,"Parameter a, min",0.11599
INDIA ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Baseline,,"Parameter a, min",0
INDIA ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Pathway,,"Parameter a, max",0.11599
INDIA ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Baseline,,"Parameter a, max",0
INDIA ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Pathway,,Floor,0
INDIA ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Baseline,,Floor,0
INDIA ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Pathway,,"Parameter b, min",34.75
INDIA ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Baseline,,"Parameter b, min",0
INDIA ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Pathway,,"Parameter b, max",34.75
INDIA ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Baseline,,"Parameter b, max",100
INDIA ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Pathway,,"Parameter a, min",0.0598
INDIA ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Baseline,,"Parameter a, min",0
INDIA ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Pathway,,"Parameter a, max",0.0598
INDIA ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Baseline,,"Parameter a, max",0
INDIA ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Pathway,,Floor,0
INDIA ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Baseline,,Floor,0
INDIA ,Fossil fuels,Baseline,,Useful Life in Start Year,25
INDIA ,Fossil fuels,Pathway,,Useful Life in Start Year,25
INDIA ,Fossil fuels,Baseline,,Useful Life in End Year,45
INDIA ,Fossil fuels,Pathway,,Useful Life in End Year,45
INDIA ,Fossil fuels,Baseline,,"Start Year, Retirement Trend",1990
INDIA ,Fossil fuels,Pathway,,"Start Year, Retirement Trend",1990
INDIA ,Fossil fuels,Baseline,,Saturation Point,100
INDIA ,Fossil fuels,Pathway,,Saturation Point,0
