label,iso3c,year,value,unit
Pesticide rodenticides agricultural use tonnes,USA,1996,37.83783783783784,percent of total
Pesticide rodenticides agricultural use tonnes,USA,1997,43.24324324324324,percent of total
Pesticide rodenticides agricultural use tonnes,USA,1998,48.64864864864865,percent of total
Pesticide rodenticides agricultural use tonnes,USA,1999,54.054054054054056,percent of total
Pesticide rodenticides agricultural use tonnes,USA,2000,59.45945945945946,percent of total
Pesticide rodenticides agricultural use tonnes,USA,2001,64.86486486486487,percent of total
Pesticide rodenticides agricultural use tonnes,USA,2002,70.27027027027027,percent of total
Pesticide rodenticides agricultural use tonnes,USA,2003,75.67567567567568,percent of total
Pesticide rodenticides agricultural use tonnes,USA,2004,81.08108108108108,percent of total
Pesticide rodenticides agricultural use tonnes,USA,2005,86.48648648648648,percent of total
Pesticide rodenticides agricultural use tonnes,USA,2006,91.8918918918919,percent of total
Pesticide rodenticides agricultural use tonnes,USA,2007,97.2972972972973,percent of total
Pesticide rodenticides agricultural use tonnes,USA,2008,100.0,percent of total
Pesticide rodenticides agricultural use tonnes,USA,2009,100.0,percent of total
Pesticide rodenticides agricultural use tonnes,USA,2010,100.0,percent of total
Pesticide rodenticides agricultural use tonnes,USA,2011,100.0,percent of total
Pesticide rodenticides agricultural use tonnes,USA,2012,100.0,percent of total
Pesticide rodenticides agricultural use tonnes,USA,2013,100.0,percent of total
Pesticide rodenticides agricultural use tonnes,USA,2014,100.0,percent of total
Pesticide rodenticides agricultural use tonnes,USA,2015,100.0,percent of total
Pesticide rodenticides agricultural use tonnes,USA,2016,100.0,percent of total
Pesticide rodenticides agricultural use tonnes,USA,2017,100.0,percent of total
Pesticide rodenticides agricultural use tonnes,USA,2018,100.0,percent of total
Total metric tons of pesticides in agricultural use,USA,1990,3.3998745277940263,percent of total
Total metric tons of pesticides in agricultural use,USA,1991,6.661287025344656,percent of total
Total metric tons of pesticides in agricultural use,USA,1992,10.061161553138684,percent of total
Total metric tons of pesticides in agricultural use,USA,1993,13.384114615019172,percent of total
Total metric tons of pesticides in agricultural use,USA,1994,16.995514695077865,percent of total
Total metric tons of pesticides in agricultural use,USA,1995,20.58384342276104,percent of total
Total metric tons of pesticides in agricultural use,USA,1996,24.256775588152024,percent of total
Total metric tons of pesticides in agricultural use,USA,1997,27.941247669229558,percent of total
Total metric tons of pesticides in agricultural use,USA,1998,31.541107833601707,percent of total
Total metric tons of pesticides in agricultural use,USA,1999,35.217889463887396,percent of total
Total metric tons of pesticides in agricultural use,USA,2000,38.86390081200816,percent of total
Total metric tons of pesticides in agricultural use,USA,2001,42.352228242404706,percent of total
Total metric tons of pesticides in agricultural use,USA,2002,45.88670685654986,percent of total
Total metric tons of pesticides in agricultural use,USA,2003,49.428875921486856,percent of total
Total metric tons of pesticides in agricultural use,USA,2004,53.03258555075371,percent of total
Total metric tons of pesticides in agricultural use,USA,2005,56.32476833046927,percent of total
Total metric tons of pesticides in agricultural use,USA,2006,59.65541184314159,percent of total
Total metric tons of pesticides in agricultural use,USA,2007,63.04758744114621,percent of total
Total metric tons of pesticides in agricultural use,USA,2008,66.26284875494824,percent of total
Total metric tons of pesticides in agricultural use,USA,2009,69.30119578454766,percent of total
Total metric tons of pesticides in agricultural use,USA,2010,72.47927669402529,percent of total
Total metric tons of pesticides in agricultural use,USA,2011,75.7970999623787,percent of total
Total metric tons of pesticides in agricultural use,USA,2012,79.25465711061031,percent of total
Total metric tons of pesticides in agricultural use,USA,2013,82.71221425884193,percent of total
Total metric tons of pesticides in agricultural use,USA,2014,86.16977140707354,percent of total
Total metric tons of pesticides in agricultural use,USA,2015,89.62732855530516,percent of total
Total metric tons of pesticides in agricultural use,USA,2016,93.08488570353677,percent of total
Total metric tons of pesticides in agricultural use,USA,2017,96.54244285176839,percent of total
Total metric tons of pesticides in agricultural use,USA,2018,100.0,percent of total
Radios,USA,1820,0.0,percent of total
Radios,USA,1821,0.0,percent of total
Radios,USA,1822,0.0,percent of total
Radios,USA,1823,0.0,percent of total
Radios,USA,1824,0.0,percent of total
Radios,USA,1825,0.0,percent of total
Radios,USA,1826,0.0,percent of total
Radios,USA,1827,0.0,percent of total
Radios,USA,1828,0.0,percent of total
Radios,USA,1829,0.0,percent of total
Radios,USA,1830,0.0,percent of total
Radios,USA,1831,0.0,percent of total
Radios,USA,1832,0.0,percent of total
Radios,USA,1833,0.0,percent of total
Radios,USA,1834,0.0,percent of total
Radios,USA,1835,0.0,percent of total
Radios,USA,1836,0.0,percent of total
Radios,USA,1837,0.0,percent of total
Radios,USA,1838,0.0,percent of total
Radios,USA,1839,0.0,percent of total
Radios,USA,1840,0.0,percent of total
Radios,USA,1841,0.0,percent of total
Radios,USA,1842,0.0,percent of total
Radios,USA,1843,0.0,percent of total
Radios,USA,1844,0.0,percent of total
Radios,USA,1845,0.0,percent of total
Radios,USA,1846,0.0,percent of total
Radios,USA,1847,0.0,percent of total
Radios,USA,1848,0.0,percent of total
Radios,USA,1849,0.0,percent of total
Radios,USA,1850,0.0,percent of total
Radios,USA,1851,0.0,percent of total
Radios,USA,1852,0.0,percent of total
Radios,USA,1853,0.0,percent of total
Radios,USA,1854,0.0,percent of total
Radios,USA,1855,0.0,percent of total
Radios,USA,1856,0.0,percent of total
Radios,USA,1857,0.0,percent of total
Radios,USA,1858,0.0,percent of total
Radios,USA,1859,0.0,percent of total
Radios,USA,1860,0.0,percent of total
Radios,USA,1861,0.0,percent of total
Radios,USA,1862,0.0,percent of total
Radios,USA,1863,0.0,percent of total
Radios,USA,1864,0.0,percent of total
Radios,USA,1865,0.0,percent of total
Radios,USA,1866,0.0,percent of total
Radios,USA,1867,0.0,percent of total
Radios,USA,1868,0.0,percent of total
Radios,USA,1869,0.0,percent of total
Radios,USA,1870,0.0,percent of total
Radios,USA,1871,0.0,percent of total
Radios,USA,1872,0.0,percent of total
Radios,USA,1873,0.0,percent of total
Radios,USA,1874,0.0,percent of total
Radios,USA,1875,0.0,percent of total
Radios,USA,1876,0.0,percent of total
Radios,USA,1877,0.0,percent of total
Radios,USA,1878,0.0,percent of total
Radios,USA,1879,0.0,percent of total
Radios,USA,1880,0.0,percent of total
Radios,USA,1881,0.0,percent of total
Radios,USA,1882,0.0,percent of total
Radios,USA,1883,0.0,percent of total
Radios,USA,1884,0.0,percent of total
Radios,USA,1885,0.0,percent of total
Radios,USA,1886,0.0,percent of total
Radios,USA,1887,0.0,percent of total
Radios,USA,1888,0.0,percent of total
Radios,USA,1889,0.0,percent of total
Radios,USA,1890,0.0,percent of total
Radios,USA,1891,0.0,percent of total
Radios,USA,1892,0.0,percent of total
Radios,USA,1893,0.0,percent of total
Radios,USA,1894,0.0,percent of total
Radios,USA,1895,0.0,percent of total
Radios,USA,1896,0.0,percent of total
Radios,USA,1897,0.0,percent of total
Radios,USA,1898,0.0,percent of total
Radios,USA,1899,0.0,percent of total
Radios,USA,1900,0.0,percent of total
Radios,USA,1901,0.0,percent of total
Radios,USA,1902,0.0,percent of total
Radios,USA,1903,0.0,percent of total
Radios,USA,1904,0.0,percent of total
Radios,USA,1905,0.0,percent of total
Radios,USA,1906,0.0,percent of total
Radios,USA,1907,0.0,percent of total
Radios,USA,1908,0.0,percent of total
Radios,USA,1909,0.0,percent of total
Radios,USA,1910,0.0,percent of total
Radios,USA,1911,0.0,percent of total
Radios,USA,1912,0.0,percent of total
Radios,USA,1913,0.0,percent of total
Radios,USA,1938,0.22086471024201088,percent of total
Radios,USA,1939,0.45336812457765713,percent of total
Radios,USA,1946,0.767342467568751,percent of total
Radios,USA,1947,1.124623616489651,percent of total
Radios,USA,1948,1.5252115713403571,percent of total
Radios,USA,1949,1.969106332120869,percent of total
Radios,USA,1950,2.456307898831187,percent of total
Radios,USA,1951,2.9985415891768064,percent of total
Radios,USA,1952,3.595812816508468,percent of total
Radios,USA,1953,4.248121580826171,percent of total
Radios,USA,1954,4.953659822982348,percent of total
Radios,USA,1955,5.7124275429769975,percent of total
Radios,USA,1956,6.524430154160861,percent of total
Radios,USA,1957,7.369811486015123,percent of total
Radios,USA,1958,8.248576951890524,percent of total
Radios,USA,1959,9.160726551787063,percent of total
Radios,USA,1960,10.080996177795443,percent of total
Radios,USA,1961,11.075699376495676,percent of total
Radios,USA,1962,12.144836147887762,percent of total
Radios,USA,1963,13.288406491971703,percent of total
Radios,USA,1964,14.506410408747497,percent of total
Radios,USA,1965,15.805614586641681,percent of total
Radios,USA,1966,17.227701826361685,percent of total
Radios,USA,1967,18.770506787611026,percent of total
Radios,USA,1968,20.28624499515424,percent of total
Radios,USA,1969,21.77491644899132,percent of total
Radios,USA,1970,23.34478816394679,percent of total
Radios,USA,1971,25.163674012998644,percent of total
Radios,USA,1972,27.080000175392566,percent of total
Radios,USA,1973,29.072113248163646,percent of total
Radios,USA,1974,31.156253283535555,percent of total
Radios,USA,1975,33.33242028150831,percent of total
Radios,USA,1976,35.584374189858224,percent of total
Radios,USA,1977,37.9121150085853,percent of total
Radios,USA,1978,40.31564273768954,percent of total
Radios,USA,1979,42.81065609432049,percent of total
Radios,USA,1980,45.39715507847816,percent of total
Radios,USA,1981,48.007472805897216,percent of total
Radios,USA,1982,50.64160927657767,percent of total
Radios,USA,1983,53.299564490519515,percent of total
