IEA Region,Technology,Scenario,Sector,Metric,Value
EUR ,Legumes,pathway,AFOLU,"Parameter b, min",44
EUR ,Legumes,baseline,AFOLU,"Parameter b, min",0
EU ,Legumes,pathway,AFOLU,"Parameter b, min",44
EU ,Legumes,baseline,AFOLU,"Parameter b, min",0
SAFR ,Legumes,pathway,AFOLU,"Parameter b, min",44
SAFR ,Legumes,baseline,AFOLU,"Parameter b, min",0
JPN ,Legumes,pathway,AFOLU,"Parameter b, min",44
JPN ,Legumes,baseline,AFOLU,"Parameter b, min",0
AdvancedECO ,Legumes,pathway,AFOLU,"Parameter b, min",44
AdvancedECO ,Legumes,baseline,AFOLU,"Parameter b, min",0
NonOECD ,Legumes,pathway,AFOLU,"Parameter b, min",44
NonOECD ,Legumes,baseline,AFOLU,"Parameter b, min",0
World ,Legumes,pathway,AFOLU,"Parameter b, min",44
World ,Legumes,baseline,AFOLU,"Parameter b, min",0
CSAM ,Legumes,pathway,AFOLU,"Parameter b, min",44
CSAM ,Legumes,baseline,AFOLU,"Parameter b, min",0
BRAZIL ,Legumes,pathway,AFOLU,"Parameter b, min",44
BRAZIL ,Legumes,baseline,AFOLU,"Parameter b, min",0
AFRICA ,Legumes,pathway,AFOLU,"Parameter b, min",44
AFRICA ,Legumes,baseline,AFOLU,"Parameter b, min",0
ME ,Legumes,pathway,AFOLU,"Parameter b, min",44
ME ,Legumes,baseline,AFOLU,"Parameter b, min",0
EURASIA ,Legumes,pathway,AFOLU,"Parameter b, min",44
EURASIA ,Legumes,baseline,AFOLU,"Parameter b, min",0
RUS ,Legumes,pathway,AFOLU,"Parameter b, min",44
RUS ,Legumes,baseline,AFOLU,"Parameter b, min",0
ASIAPAC ,Legumes,pathway,AFOLU,"Parameter b, min",44
ASIAPAC ,Legumes,baseline,AFOLU,"Parameter b, min",0
CHINA ,Legumes,pathway,AFOLU,"Parameter b, min",44
CHINA ,Legumes,baseline,AFOLU,"Parameter b, min",0
INDIA ,Legumes,pathway,AFOLU,"Parameter b, min",44
INDIA ,Legumes,baseline,AFOLU,"Parameter b, min",0
ASEAN ,Legumes,pathway,AFOLU,"Parameter b, min",44
ASEAN ,Legumes,baseline,AFOLU,"Parameter b, min",0
DevelopingECO ,Legumes,pathway,AFOLU,"Parameter b, min",44
DevelopingECO ,Legumes,baseline,AFOLU,"Parameter b, min",0
 OECD ,Legumes,pathway,AFOLU,Saturation Point,100
 OECD ,Legumes,baseline,AFOLU,Saturation Point,100
NAM ,Legumes,pathway,AFOLU,Saturation Point,100
NAM ,Legumes,baseline,AFOLU,Saturation Point,100
US ,Legumes,pathway,AFOLU,Saturation Point,100
US ,Legumes,baseline,AFOLU,Saturation Point,100
EUR ,Legumes,pathway,AFOLU,Saturation Point,100
EUR ,Legumes,baseline,AFOLU,Saturation Point,100
EU ,Legumes,pathway,AFOLU,Saturation Point,100
EU ,Legumes,baseline,AFOLU,Saturation Point,100
SAFR ,Legumes,pathway,AFOLU,Saturation Point,100
SAFR ,Legumes,baseline,AFOLU,Saturation Point,100
JPN ,Legumes,pathway,AFOLU,Saturation Point,100
JPN ,Legumes,baseline,AFOLU,Saturation Point,100
AdvancedECO ,Legumes,pathway,AFOLU,Saturation Point,100
AdvancedECO ,Legumes,baseline,AFOLU,Saturation Point,100
NonOECD ,Legumes,pathway,AFOLU,Saturation Point,100
NonOECD ,Legumes,baseline,AFOLU,Saturation Point,100
World ,Legumes,pathway,AFOLU,Saturation Point,100
World ,Legumes,baseline,AFOLU,Saturation Point,100
CSAM ,Legumes,pathway,AFOLU,Saturation Point,100
CSAM ,Legumes,baseline,AFOLU,Saturation Point,100
BRAZIL ,Legumes,pathway,AFOLU,Saturation Point,100
BRAZIL ,Legumes,baseline,AFOLU,Saturation Point,100
AFRICA ,Legumes,pathway,AFOLU,Saturation Point,100
AFRICA ,Legumes,baseline,AFOLU,Saturation Point,100
ME ,Legumes,pathway,AFOLU,Saturation Point,100
ME ,Legumes,baseline,AFOLU,Saturation Point,100
EURASIA ,Legumes,pathway,AFOLU,Saturation Point,100
EURASIA ,Legumes,baseline,AFOLU,Saturation Point,100
RUS ,Legumes,pathway,AFOLU,Saturation Point,100
RUS ,Legumes,baseline,AFOLU,Saturation Point,100
ASIAPAC ,Legumes,pathway,AFOLU,Saturation Point,100
ASIAPAC ,Legumes,baseline,AFOLU,Saturation Point,100
CHINA ,Legumes,pathway,AFOLU,Saturation Point,100
CHINA ,Legumes,baseline,AFOLU,Saturation Point,100
INDIA ,Legumes,pathway,AFOLU,Saturation Point,100
INDIA ,Legumes,baseline,AFOLU,Saturation Point,100
ASEAN ,Legumes,pathway,AFOLU,Saturation Point,100
ASEAN ,Legumes,baseline,AFOLU,Saturation Point,100
DevelopingECO ,Legumes,pathway,AFOLU,Saturation Point,100
DevelopingECO ,Legumes,baseline,AFOLU,Saturation Point,100
 OECD ,Natural gas,pathway,Electricity,Consumption:Generation,1
 OECD ,Natural gas,pathway,Heat,Consumption:Generation,1
NAM ,Natural gas,pathway,Electricity,Consumption:Generation,1
NAM ,Natural gas,pathway,Heat,Consumption:Generation,1
US ,Natural gas,pathway,Electricity,Consumption:Generation,1
US ,Natural gas,pathway,Heat,Consumption:Generation,1
EUR ,Natural gas,pathway,Electricity,Consumption:Generation,1
EUR ,Natural gas,pathway,Heat,Consumption:Generation,1
EU ,Natural gas,pathway,Electricity,Consumption:Generation,1
EU ,Natural gas,pathway,Heat,Consumption:Generation,1
SAFR ,Natural gas,pathway,Electricity,Consumption:Generation,1
SAFR ,Natural gas,pathway,Heat,Consumption:Generation,1
JPN ,Natural gas,pathway,Electricity,Consumption:Generation,1
JPN ,Natural gas,pathway,Heat,Consumption:Generation,1
AdvancedECO ,Natural gas,pathway,Electricity,Consumption:Generation,1
AdvancedECO ,Natural gas,pathway,Heat,Consumption:Generation,1
NonOECD ,Natural gas,pathway,Electricity,Consumption:Generation,1
NonOECD ,Natural gas,pathway,Heat,Consumption:Generation,1
World ,Natural gas,pathway,Electricity,Consumption:Generation,1
World ,Natural gas,pathway,Heat,Consumption:Generation,1
CSAM ,Natural gas,pathway,Electricity,Consumption:Generation,1
CSAM ,Natural gas,pathway,Heat,Consumption:Generation,1
BRAZIL ,Natural gas,pathway,Electricity,Consumption:Generation,1
BRAZIL ,Natural gas,pathway,Heat,Consumption:Generation,1
AFRICA ,Natural gas,pathway,Electricity,Consumption:Generation,1
AFRICA ,Natural gas,pathway,Heat,Consumption:Generation,1
ME ,Natural gas,pathway,Electricity,Consumption:Generation,1
ME ,Natural gas,pathway,Heat,Consumption:Generation,1
EURASIA ,Natural gas,pathway,Electricity,Consumption:Generation,1
EURASIA ,Natural gas,pathway,Heat,Consumption:Generation,1
RUS ,Natural gas,pathway,Electricity,Consumption:Generation,1
RUS ,Natural gas,pathway,Heat,Consumption:Generation,1
ASIAPAC ,Natural gas,pathway,Electricity,Consumption:Generation,1
ASIAPAC ,Natural gas,pathway,Heat,Consumption:Generation,1
CHINA ,Natural gas,pathway,Electricity,Consumption:Generation,1
CHINA ,Natural gas,pathway,Heat,Consumption:Generation,1
INDIA ,Natural gas,pathway,Electricity,Consumption:Generation,1
INDIA ,Natural gas,pathway,Heat,Consumption:Generation,1
ASEAN ,Natural gas,pathway,Electricity,Consumption:Generation,1
ASEAN ,Natural gas,pathway,Heat,Consumption:Generation,1
DevelopingECO ,Natural gas,pathway,Electricity,Consumption:Generation,1
DevelopingECO ,Natural gas,pathway,Heat,Consumption:Generation,1
 OECD ,Natural gas,baseline,Electricity,Floor,0
 OECD ,Natural gas,pathway,Electricity,Floor,0
 OECD ,Natural gas,baseline,Heat,Floor,0
 OECD ,Natural gas,pathway,Heat,Floor,0
NAM ,Natural gas,baseline,Electricity,Floor,0
NAM ,Natural gas,pathway,Electricity,Floor,0
NAM ,Natural gas,baseline,Heat,Floor,0
NAM ,Natural gas,pathway,Heat,Floor,0
US ,Natural gas,baseline,Electricity,Floor,0
US ,Natural gas,pathway,Electricity,Floor,0
US ,Natural gas,baseline,Heat,Floor,0
US ,Natural gas,pathway,Heat,Floor,0
EUR ,Natural gas,baseline,Electricity,Floor,0
EUR ,Natural gas,pathway,Electricity,Floor,0
EUR ,Natural gas,baseline,Heat,Floor,0
EUR ,Natural gas,pathway,Heat,Floor,0
EU ,Natural gas,baseline,Electricity,Floor,0
EU ,Natural gas,pathway,Electricity,Floor,0
EU ,Natural gas,baseline,Heat,Floor,0
EU ,Natural gas,pathway,Heat,Floor,0
SAFR ,Natural gas,baseline,Electricity,Floor,0
SAFR ,Natural gas,pathway,Electricity,Floor,0
SAFR ,Natural gas,baseline,Heat,Floor,0
SAFR ,Natural gas,pathway,Heat,Floor,0
JPN ,Natural gas,baseline,Electricity,Floor,0
JPN ,Natural gas,pathway,Electricity,Floor,0
JPN ,Natural gas,baseline,Heat,Floor,0
JPN ,Natural gas,pathway,Heat,Floor,0
AdvancedECO ,Natural gas,baseline,Electricity,Floor,0
AdvancedECO ,Natural gas,pathway,Electricity,Floor,0
AdvancedECO ,Natural gas,baseline,Heat,Floor,0
AdvancedECO ,Natural gas,pathway,Heat,Floor,0
NonOECD ,Natural gas,baseline,Electricity,Floor,0
NonOECD ,Natural gas,pathway,Electricity,Floor,0
NonOECD ,Natural gas,baseline,Heat,Floor,0
NonOECD ,Natural gas,pathway,Heat,Floor,0
World ,Natural gas,baseline,Electricity,Floor,0
World ,Natural gas,pathway,Electricity,Floor,0
World ,Natural gas,baseline,Heat,Floor,0
World ,Natural gas,pathway,Heat,Floor,0
CSAM ,Natural gas,baseline,Electricity,Floor,0
CSAM ,Natural gas,pathway,Electricity,Floor,0
CSAM ,Natural gas,baseline,Heat,Floor,0
CSAM ,Natural gas,pathway,Heat,Floor,0
BRAZIL ,Natural gas,baseline,Electricity,Floor,0
BRAZIL ,Natural gas,pathway,Electricity,Floor,0
BRAZIL ,Natural gas,baseline,Heat,Floor,0
BRAZIL ,Natural gas,pathway,Heat,Floor,0
AFRICA ,Natural gas,baseline,Electricity,Floor,0
AFRICA ,Natural gas,pathway,Electricity,Floor,0
AFRICA ,Natural gas,baseline,Heat,Floor,0
AFRICA ,Natural gas,pathway,Heat,Floor,0
ME ,Natural gas,baseline,Electricity,Floor,0
ME ,Natural gas,pathway,Electricity,Floor,0
ME ,Natural gas,baseline,Heat,Floor,0
ME ,Natural gas,pathway,Heat,Floor,0
EURASIA ,Natural gas,baseline,Electricity,Floor,0
EURASIA ,Natural gas,pathway,Electricity,Floor,0
EURASIA ,Natural gas,baseline,Heat,Floor,0
EURASIA ,Natural gas,pathway,Heat,Floor,0
RUS ,Natural gas,baseline,Electricity,Floor,0
RUS ,Natural gas,pathway,Electricity,Floor,0
RUS ,Natural gas,baseline,Heat,Floor,0
RUS ,Natural gas,pathway,Heat,Floor,0
ASIAPAC ,Natural gas,baseline,Electricity,Floor,0
ASIAPAC ,Natural gas,pathway,Electricity,Floor,0
ASIAPAC ,Natural gas,baseline,Heat,Floor,0
ASIAPAC ,Natural gas,pathway,Heat,Floor,0
CHINA ,Natural gas,baseline,Electricity,Floor,0
CHINA ,Natural gas,pathway,Electricity,Floor,0
CHINA ,Natural gas,baseline,Heat,Floor,0
CHINA ,Natural gas,pathway,Heat,Floor,0
INDIA ,Natural gas,baseline,Electricity,Floor,0
INDIA ,Natural gas,pathway,Electricity,Floor,0
INDIA ,Natural gas,baseline,Heat,Floor,0
INDIA ,Natural gas,pathway,Heat,Floor,0
ASEAN ,Natural gas,baseline,Electricity,Floor,0
ASEAN ,Natural gas,pathway,Electricity,Floor,0
ASEAN ,Natural gas,baseline,Heat,Floor,0
ASEAN ,Natural gas,pathway,Heat,Floor,0
DevelopingECO ,Natural gas,baseline,Electricity,Floor,0
DevelopingECO ,Natural gas,pathway,Electricity,Floor,0
DevelopingECO ,Natural gas,baseline,Heat,Floor,0
DevelopingECO ,Natural gas,pathway,Heat,Floor,0
 OECD ,Natural gas,baseline,Electricity,Max annual growth,100
 OECD ,Natural gas,pathway,Electricity,Max annual growth,100
 OECD ,Natural gas,baseline,Heat,Max annual growth,100
 OECD ,Natural gas,pathway,Heat,Max annual growth,100
NAM ,Natural gas,baseline,Electricity,Max annual growth,100
NAM ,Natural gas,pathway,Electricity,Max annual growth,100
NAM ,Natural gas,baseline,Heat,Max annual growth,100
NAM ,Natural gas,pathway,Heat,Max annual growth,100
US ,Natural gas,baseline,Electricity,Max annual growth,100
US ,Natural gas,pathway,Electricity,Max annual growth,100
US ,Natural gas,baseline,Heat,Max annual growth,100
US ,Natural gas,pathway,Heat,Max annual growth,100
EUR ,Natural gas,baseline,Electricity,Max annual growth,100
EUR ,Natural gas,pathway,Electricity,Max annual growth,100
EUR ,Natural gas,baseline,Heat,Max annual growth,100
EUR ,Natural gas,pathway,Heat,Max annual growth,100
EU ,Natural gas,baseline,Electricity,Max annual growth,100
EU ,Natural gas,pathway,Electricity,Max annual growth,100
EU ,Natural gas,baseline,Heat,Max annual growth,100
EU ,Natural gas,pathway,Heat,Max annual growth,100
SAFR ,Natural gas,baseline,Electricity,Max annual growth,100
SAFR ,Natural gas,pathway,Electricity,Max annual growth,100
SAFR ,Natural gas,baseline,Heat,Max annual growth,100
SAFR ,Natural gas,pathway,Heat,Max annual growth,100
JPN ,Natural gas,baseline,Electricity,Max annual growth,100
JPN ,Natural gas,pathway,Electricity,Max annual growth,100
JPN ,Natural gas,baseline,Heat,Max annual growth,100
JPN ,Natural gas,pathway,Heat,Max annual growth,100
AdvancedECO ,Natural gas,baseline,Electricity,Max annual growth,100
AdvancedECO ,Natural gas,pathway,Electricity,Max annual growth,100
AdvancedECO ,Natural gas,baseline,Heat,Max annual growth,100
AdvancedECO ,Natural gas,pathway,Heat,Max annual growth,100
NonOECD ,Natural gas,baseline,Electricity,Max annual growth,100
NonOECD ,Natural gas,pathway,Electricity,Max annual growth,100
NonOECD ,Natural gas,baseline,Heat,Max annual growth,100
NonOECD ,Natural gas,pathway,Heat,Max annual growth,100
World ,Natural gas,baseline,Electricity,Max annual growth,100
World ,Natural gas,pathway,Electricity,Max annual growth,100
World ,Natural gas,baseline,Heat,Max annual growth,100
World ,Natural gas,pathway,Heat,Max annual growth,100
CSAM ,Natural gas,baseline,Electricity,Max annual growth,100
CSAM ,Natural gas,pathway,Electricity,Max annual growth,100
CSAM ,Natural gas,baseline,Heat,Max annual growth,100
CSAM ,Natural gas,pathway,Heat,Max annual growth,100
BRAZIL ,Natural gas,baseline,Electricity,Max annual growth,100
BRAZIL ,Natural gas,pathway,Electricity,Max annual growth,100
BRAZIL ,Natural gas,baseline,Heat,Max annual growth,100
BRAZIL ,Natural gas,pathway,Heat,Max annual growth,100
AFRICA ,Natural gas,baseline,Electricity,Max annual growth,100
AFRICA ,Natural gas,pathway,Electricity,Max annual growth,100
AFRICA ,Natural gas,baseline,Heat,Max annual growth,100
AFRICA ,Natural gas,pathway,Heat,Max annual growth,100
ME ,Natural gas,baseline,Electricity,Max annual growth,100
ME ,Natural gas,pathway,Electricity,Max annual growth,100
ME ,Natural gas,baseline,Heat,Max annual growth,100
ME ,Natural gas,pathway,Heat,Max annual growth,100
EURASIA ,Natural gas,baseline,Electricity,Max annual growth,100
EURASIA ,Natural gas,pathway,Electricity,Max annual growth,100
EURASIA ,Natural gas,baseline,Heat,Max annual growth,100
EURASIA ,Natural gas,pathway,Heat,Max annual growth,100
RUS ,Natural gas,baseline,Electricity,Max annual growth,100
RUS ,Natural gas,pathway,Electricity,Max annual growth,100
RUS ,Natural gas,baseline,Heat,Max annual growth,100
RUS ,Natural gas,pathway,Heat,Max annual growth,100
ASIAPAC ,Natural gas,baseline,Electricity,Max annual growth,100
ASIAPAC ,Natural gas,pathway,Electricity,Max annual growth,100
ASIAPAC ,Natural gas,baseline,Heat,Max annual growth,100
ASIAPAC ,Natural gas,pathway,Heat,Max annual growth,100
CHINA ,Natural gas,baseline,Electricity,Max annual growth,100
CHINA ,Natural gas,pathway,Electricity,Max annual growth,100
CHINA ,Natural gas,baseline,Heat,Max annual growth,100
CHINA ,Natural gas,pathway,Heat,Max annual growth,100
INDIA ,Natural gas,baseline,Electricity,Max annual growth,100
INDIA ,Natural gas,pathway,Electricity,Max annual growth,100
INDIA ,Natural gas,baseline,Heat,Max annual growth,100
INDIA ,Natural gas,pathway,Heat,Max annual growth,100
ASEAN ,Natural gas,baseline,Electricity,Max annual growth,100
ASEAN ,Natural gas,pathway,Electricity,Max annual growth,100
ASEAN ,Natural gas,baseline,Heat,Max annual growth,100
ASEAN ,Natural gas,pathway,Heat,Max annual growth,100
DevelopingECO ,Natural gas,baseline,Electricity,Max annual growth,100
DevelopingECO ,Natural gas,pathway,Electricity,Max annual growth,100
DevelopingECO ,Natural gas,baseline,Heat,Max annual growth,100
DevelopingECO ,Natural gas,pathway,Heat,Max annual growth,100
 OECD ,Natural gas,baseline,Electricity,"Parameter a, max",100
 OECD ,Natural gas,pathway,Electricity,"Parameter a, max",0
 OECD ,Natural gas,baseline,Heat,"Parameter a, max",100
 OECD ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
NAM ,Natural gas,baseline,Electricity,"Parameter a, max",100
NAM ,Natural gas,pathway,Electricity,"Parameter a, max",0
NAM ,Natural gas,baseline,Heat,"Parameter a, max",100
NAM ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
US ,Natural gas,baseline,Electricity,"Parameter a, max",100
US ,Natural gas,pathway,Electricity,"Parameter a, max",0
US ,Natural gas,baseline,Heat,"Parameter a, max",100
US ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
EUR ,Natural gas,baseline,Electricity,"Parameter a, max",100
EUR ,Natural gas,pathway,Electricity,"Parameter a, max",0
EUR ,Natural gas,baseline,Heat,"Parameter a, max",100
EUR ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
EU ,Natural gas,baseline,Electricity,"Parameter a, max",100
EU ,Natural gas,pathway,Electricity,"Parameter a, max",0
EU ,Natural gas,baseline,Heat,"Parameter a, max",100
EU ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
SAFR ,Natural gas,baseline,Electricity,"Parameter a, max",100
SAFR ,Natural gas,pathway,Electricity,"Parameter a, max",0
SAFR ,Natural gas,baseline,Heat,"Parameter a, max",100
SAFR ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
JPN ,Natural gas,baseline,Electricity,"Parameter a, max",100
JPN ,Natural gas,pathway,Electricity,"Parameter a, max",0
JPN ,Natural gas,baseline,Heat,"Parameter a, max",100
JPN ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
AdvancedECO ,Natural gas,baseline,Electricity,"Parameter a, max",100
AdvancedECO ,Natural gas,pathway,Electricity,"Parameter a, max",0
AdvancedECO ,Natural gas,baseline,Heat,"Parameter a, max",100
AdvancedECO ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
NonOECD ,Natural gas,baseline,Electricity,"Parameter a, max",100
NonOECD ,Natural gas,pathway,Electricity,"Parameter a, max",0
NonOECD ,Natural gas,baseline,Heat,"Parameter a, max",100
NonOECD ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
World ,Natural gas,baseline,Electricity,"Parameter a, max",100
World ,Natural gas,pathway,Electricity,"Parameter a, max",0
World ,Natural gas,baseline,Heat,"Parameter a, max",100
World ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
CSAM ,Natural gas,baseline,Electricity,"Parameter a, max",100
CSAM ,Natural gas,pathway,Electricity,"Parameter a, max",0
CSAM ,Natural gas,baseline,Heat,"Parameter a, max",100
CSAM ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
BRAZIL ,Natural gas,baseline,Electricity,"Parameter a, max",100
BRAZIL ,Natural gas,pathway,Electricity,"Parameter a, max",0
BRAZIL ,Natural gas,baseline,Heat,"Parameter a, max",100
BRAZIL ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
AFRICA ,Natural gas,baseline,Electricity,"Parameter a, max",100
AFRICA ,Natural gas,pathway,Electricity,"Parameter a, max",0
AFRICA ,Natural gas,baseline,Heat,"Parameter a, max",100
AFRICA ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
ME ,Natural gas,baseline,Electricity,"Parameter a, max",100
ME ,Natural gas,pathway,Electricity,"Parameter a, max",0
ME ,Natural gas,baseline,Heat,"Parameter a, max",100
ME ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
EURASIA ,Natural gas,baseline,Electricity,"Parameter a, max",100
EURASIA ,Natural gas,pathway,Electricity,"Parameter a, max",0
EURASIA ,Natural gas,baseline,Heat,"Parameter a, max",100
EURASIA ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
RUS ,Natural gas,baseline,Electricity,"Parameter a, max",100
RUS ,Natural gas,pathway,Electricity,"Parameter a, max",0
RUS ,Natural gas,baseline,Heat,"Parameter a, max",100
RUS ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
ASIAPAC ,Natural gas,baseline,Electricity,"Parameter a, max",100
ASIAPAC ,Natural gas,pathway,Electricity,"Parameter a, max",0
ASIAPAC ,Natural gas,baseline,Heat,"Parameter a, max",100
ASIAPAC ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
CHINA ,Natural gas,baseline,Electricity,"Parameter a, max",100
CHINA ,Natural gas,pathway,Electricity,"Parameter a, max",0
CHINA ,Natural gas,baseline,Heat,"Parameter a, max",100
CHINA ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
INDIA ,Natural gas,baseline,Electricity,"Parameter a, max",100
INDIA ,Natural gas,pathway,Electricity,"Parameter a, max",0
INDIA ,Natural gas,baseline,Heat,"Parameter a, max",100
INDIA ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
ASEAN ,Natural gas,baseline,Electricity,"Parameter a, max",100
ASEAN ,Natural gas,pathway,Electricity,"Parameter a, max",0
ASEAN ,Natural gas,baseline,Heat,"Parameter a, max",100
ASEAN ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
DevelopingECO ,Natural gas,baseline,Electricity,"Parameter a, max",100
DevelopingECO ,Natural gas,pathway,Electricity,"Parameter a, max",0
DevelopingECO ,Natural gas,baseline,Heat,"Parameter a, max",100
DevelopingECO ,Natural gas,pathway,Heat,"Parameter a, max",-0.1
 OECD ,Natural gas,baseline,Electricity,"Parameter a, min",100
 OECD ,Natural gas,pathway,Electricity,"Parameter a, min",-1
 OECD ,Natural gas,baseline,Heat,"Parameter a, min",100
 OECD ,Natural gas,pathway,Heat,"Parameter a, min",-1
NAM ,Natural gas,baseline,Electricity,"Parameter a, min",100
NAM ,Natural gas,pathway,Electricity,"Parameter a, min",-1
NAM ,Natural gas,baseline,Heat,"Parameter a, min",100
NAM ,Natural gas,pathway,Heat,"Parameter a, min",-0.2
US ,Natural gas,baseline,Electricity,"Parameter a, min",100
US ,Natural gas,pathway,Electricity,"Parameter a, min",-1
US ,Natural gas,baseline,Heat,"Parameter a, min",100
US ,Natural gas,pathway,Heat,"Parameter a, min",-0.2
EUR ,Natural gas,baseline,Electricity,"Parameter a, min",100
